timestamp,value
2023-04-11T00:00:00Z,229642035070524
2023-04-10T23:00:00Z,229640241568700
2023-04-10T22:00:00Z,229618505515623
2023-04-10T21:00:00Z,229616154618997
2023-04-10T20:00:00Z,229609953887896
2023-04-10T19:00:00Z,229606513476110
2023-04-10T18:00:00Z,229578782926301
2023-04-10T17:00:00Z,229570421765677
2023-04-10T16:00:00Z,229562357525572
2023-04-10T15:00:00Z,229531195686467
2023-04-10T14:00:00Z,229527704531683
2023-04-10T13:00:00Z,229515830859327
2023-04-10T12:00:00Z,229500012029767
2023-04-10T11:00:00Z,229498700747206
