time(KST),price(USD),market_cap(USD),total_volume(USD),dominance(%),rate_of_change_in_price(%)
2020-10-31T00:00:00+09:00,4.626695553,1105097496,210722142.4,0.091645614,0.002245753
2020-11-01T00:00:00+09:00,4.598148926,1097747240,163797239.4,0.091036058,-0.616998169
2020-11-02T00:00:00+09:00,4.734169008,1127995337,178628808.8,0.09354453,2.958148674
2020-11-03T00:00:00+09:00,4.604922172,1102649066,189901042.7,0.091442566,-2.730084953
2020-11-04T00:00:00+09:00,4.463162308,1059972657,184261468.7,0.087903416,-3.078442125
2020-11-05T00:00:00+09:00,4.390757164,1046186140,166342473.8,0.086760102,-1.62228347
2020-11-06T00:00:00+09:00,4.517789757,1076261805,205232357,0.089254273,2.893181951
2020-11-07T00:00:00+09:00,4.867243144,1161917191,261407065.4,0.096357665,7.735051981
2020-11-08T00:00:00+09:00,4.612330269,1104517622,283081121.9,0.091597525,-5.237315389
2020-11-09T00:00:00+09:00,4.808416341,1148978453,190938184.9,0.095284657,4.25134499
2020-11-10T00:00:00+09:00,5.147276971,1224133565,265599146.7,0.101517262,7.047239795
2020-11-11T00:00:00+09:00,5.083079033,1212879675,236444326.9,0.100583978,-1.247221358
2020-11-12T00:00:00+09:00,5.031714937,1199048852,215777617.1,0.099246835,-1.0104918
2020-11-13T00:00:00+09:00,5.04245219,1203975856,258085268.7,0.09965465,0.21339152
2020-11-14T00:00:00+09:00,5.211560129,1237854132,208156053,0.102458799,3.353684542
2020-11-15T00:00:00+09:00,5.045263002,1205422231,176029385.1,0.099774368,-3.190927917
2020-11-16T00:00:00+09:00,4.988530628,1188942686,117267638.7,0.098410335,-1.124468117
2020-11-17T00:00:00+09:00,5.085765646,1213934287,159447211.4,0.100478922,1.949171502
2020-11-18T00:00:00+09:00,5.291463118,1263047632,223269568.9,0.104544098,4.044572382
2020-11-19T00:00:00+09:00,5.108092834,1218642404,225008095.9,0.100868619,-3.465398512
2020-11-20T00:00:00+09:00,5.090178827,1213594794,185798733.4,0.100450822,-0.350698543
2020-11-21T00:00:00+09:00,5.272615477,1259269202,232109714.4,0.104231352,3.584091178
2020-11-22T00:00:00+09:00,5.902700677,1393439568,356127049.5,0.115336808,11.9501451
2020-11-23T00:00:00+09:00,5.466573317,1307208272,327974639,0.108199331,-7.388607079
2020-11-24T00:00:00+09:00,5.789096386,1376059797,338971559,0.113898262,5.899912983
2020-11-25T00:00:00+09:00,5.91929912,1409366264,471056661.7,0.116655081,2.249102892
2020-11-26T00:00:00+09:00,5.94444173,1416197291,369200269.4,0.117220494,0.42475653
2020-11-27T00:00:00+09:00,5.324799937,1267869920,339061708.3,0.104943245,-10.42388538
2020-11-28T00:00:00+09:00,5.358591624,1277127624,197226736.9,0.105709517,0.634609512
2020-11-29T00:00:00+09:00,5.435869054,1295093995,155887065.7,0.107196617,1.442122033
2020-11-30T00:00:00+09:00,5.41774091,1285789204,176085315.7,0.106426447,-0.33349119
2020-12-01T00:00:00+09:00,5.548419934,1327446091,212933656.8,0.109874442,2.412057459
2020-12-02T00:00:00+09:00,5.277803337,1261307319,198801009.6,0.104473235,-4.877363284
2020-12-03T00:00:00+09:00,5.518775637,1318098464,199009957.4,0.109177207,4.56576884
2020-12-04T00:00:00+09:00,5.50726729,1312848553,184031958.4,0.108742361,-0.208530802
2020-12-05T00:00:00+09:00,5.070972932,1208203419,219568712.7,0.100074675,-7.922156949
2020-12-06T00:00:00+09:00,5.248480293,1249300978,181121513.1,0.103478758,3.500459651
2020-12-07T00:00:00+09:00,5.202524214,1242424103,130501905.8,0.102909151,-0.875607344
2020-12-08T00:00:00+09:00,5.102278578,1218036898,112919598.5,0.100889175,-1.926865355
2020-12-09T00:00:00+09:00,4.729897033,1133813935,166834349.5,0.093913044,-7.298338167
2020-12-10T00:00:00+09:00,4.799490829,1144910979,162939216.4,0.094832205,1.471359646
2020-12-11T00:00:00+09:00,4.664950105,1113925503,83437995.41,0.092265699,-2.80322911
2020-12-12T00:00:00+09:00,4.711288329,1124020341,135895071.8,0.093101847,0.993327329
2020-12-13T00:00:00+09:00,5.067045159,1210892184,160273469.1,0.100297384,7.551158092
2020-12-14T00:00:00+09:00,5.183790513,1233842844,117954377.8,0.102198371,2.304012505
2020-12-15T00:00:00+09:00,5.223894457,1252216821,94328357.13,0.103720275,0.773641285
2020-12-16T00:00:00+09:00,5.312275511,1267180627,192223513.5,0.104959717,1.691861415
2020-12-17T00:00:00+09:00,5.486716942,1301923330,280111080.7,0.107837432,3.283742164
2020-12-18T00:00:00+09:00,5.361545133,1279160566,309377130.1,0.105952008,-2.281360795
2020-12-19T00:00:00+09:00,5.346674043,1273823141,174926296.2,0.105509912,-0.277365759
2020-12-20T00:00:00+09:00,5.294691778,1262831487,182381145,0.104599481,-0.972235535
2020-12-21T00:00:00+09:00,5.027213313,1201796721,176298891.2,0.099544012,-5.051823149
2020-12-22T00:00:00+09:00,5.051846904,1204194733,177113624.1,0.099767432,0.490004899
2020-12-23T00:00:00+09:00,4.957461975,1179818829,221611147.7,0.097747891,-1.868325208
2020-12-24T00:00:00+09:00,4.413825833,1056498014,283376918.5,0.087530772,-10.96601739
2020-12-25T00:00:00+09:00,4.954463894,1181530696,270708534.4,0.097889719,12.24874024
2020-12-26T00:00:00+09:00,4.906735538,1171594190,207445989.8,0.09706648,-0.963340461
2020-12-27T00:00:00+09:00,4.787170661,1139947808,194594942.5,0.09444458,-2.436749986
2020-12-28T00:00:00+09:00,4.833757085,1162390248,260146399.1,0.096303934,0.973151525
2020-12-29T00:00:00+09:00,5.321209359,1256680816,322021441.3,0.1041159,10.08433534
2020-12-30T00:00:00+09:00,5.637142615,1340755081,382400451.9,0.111081446,5.937245353
2020-12-31T00:00:00+09:00,5.446063828,1297013788,371972584.6,0.107457483,-3.389639047
2021-01-01T00:00:00+09:00,6.456155889,1535360624,500657530,0.127204499,18.54719469
2021-01-02T00:00:00+09:00,5.872212648,1400400124,451963293.1,0.116023033,-9.044751254
2021-01-03T00:00:00+09:00,5.418419855,1289336360,514306282.2,0.106821409,-7.727799053
2021-01-04T00:00:00+09:00,5.805859308,1399285438,483992027.1,0.115930681,7.15041402
2021-01-05T00:00:00+09:00,5.849315153,1389329069,530084049.8,0.115105797,0.748482582
2021-01-06T00:00:00+09:00,6.223298929,1479314486,512929990.3,0.122561081,6.393633533
2021-01-07T00:00:00+09:00,6.736810297,1611358088,665881171.2,0.133500882,8.251433434
2021-01-08T00:00:00+09:00,6.275750203,1481350944,525036159,0.122729801,-6.843893078
2021-01-09T00:00:00+09:00,5.953791443,1407870478,529890557.4,0.116641951,-5.130203568
2021-01-10T00:00:00+09:00,6.604217957,1587941763,594946490.7,0.131560842,10.92457672
2021-01-11T00:00:00+09:00,6.456502143,1543195779,675216381,0.128276343,-2.236688963
2021-01-12T00:00:00+09:00,5.719331439,1363616228,687464593.8,0.113349003,-11.41749336
2021-01-13T00:00:00+09:00,5.703718202,1356854916,486609506.7,0.112786977,-0.272990597
2021-01-14T00:00:00+09:00,6.257276711,1479081028,364088746.4,0.122946879,9.705221919
2021-01-15T00:00:00+09:00,6.433423768,1513207547,477601738.5,0.125783606,2.815075389
2021-01-16T00:00:00+09:00,7.963016989,1916662912,1673068220,0.159320361,23.77572621
2021-01-17T00:00:00+09:00,9.057125399,2168903025,1637463199,0.180287525,13.73987285
2021-01-18T00:00:00+09:00,8.544990571,2056832811,1131833462,0.17097182,-5.654496379
2021-01-19T00:00:00+09:00,9.47057975,2259608930,1169402792,0.187827347,10.83195086
2021-01-20T00:00:00+09:00,8.958723393,2148725476,934836766,0.17861029,-5.4046993
2021-01-21T00:00:00+09:00,8.871613733,2109111031,983966575,0.175317386,-0.972344557
2021-01-22T00:00:00+09:00,7.187221972,1740570763,842363293.4,0.144682907,-18.98630635
2021-01-23T00:00:00+09:00,8.049427524,1909815945,965244240.8,0.158751215,11.99636738
2021-01-24T00:00:00+09:00,8.334086248,1987300469,865726890,0.165192025,3.536384713
2021-01-25T00:00:00+09:00,8.217293932,1957270724,667175672.1,0.162695838,-1.401381179
2021-01-26T00:00:00+09:00,7.805384127,1857056695,657020421.9,0.154365664,-5.012718405
2021-01-27T00:00:00+09:00,7.71714475,1844599224,528213133.5,0.153025859,-1.130493714
2021-01-28T00:00:00+09:00,6.97207432,1655179979,534853456.9,0.137311853,-9.654742196
2021-01-29T00:00:00+09:00,8.097813501,1932354529,706326274.5,0.160305939,16.14640249
2021-01-30T00:00:00+09:00,7.987134975,1906737886,625210989.9,0.158180812,-1.366770501
2021-01-31T00:00:00+09:00,8.009867846,1910777024,445508627.7,0.158515894,0.284618583
2021-02-01T00:00:00+09:00,8.12794314,1933062165,591538088.1,0.160364644,1.47412288
2021-02-02T00:00:00+09:00,9.18904998,2122916485,464472911.6,0.176114743,13.05504752
2021-02-03T00:00:00+09:00,8.900148313,2140712403,562257027.4,0.177591072,-3.143977528
2021-02-04T00:00:00+09:00,9.223248126,2193171958,541489184.6,0.181943057,3.630274478
2021-02-05T00:00:00+09:00,9.180319805,2206918934,548846056.7,0.183083491,-0.465436038
2021-02-06T00:00:00+09:00,12.17054514,2893049203,1335101083,0.24000408,32.57212596
2021-02-07T00:00:00+09:00,12.08305558,2884646383,1243526760,0.239306991,-0.71886306
2021-02-08T00:00:00+09:00,13.78617016,3218927770,1436838048,0.267038596,14.09506531
2021-02-09T00:00:00+09:00,14.33320866,3390242102,1296237654,0.281250638,3.968023743
2021-02-10T00:00:00+09:00,15.07604925,3600483068,1095021606,0.29869199,5.182653818
2021-02-11T00:00:00+09:00,14.89622285,3552027503,1096321805,0.294672172,-1.192795233
2021-02-12T00:00:00+09:00,17.77399498,4209728711,1413329445,0.349234318,19.31880419
2021-02-13T00:00:00+09:00,21.14101775,5040303964,2243799470,0.418137898,18.94353395
2021-02-14T00:00:00+09:00,20.18869688,4832595613,1468498399,0.400906649,-4.504612209
2021-02-15T00:00:00+09:00,19.1786335,4605910932,1291707380,0.382101145,-5.003113321
2021-02-16T00:00:00+09:00,22.36852252,5366151859,2706847770,0.44487168,16.6325146
2021-02-17T00:00:00+09:00,25.12515182,5940514784,2786603492,0.492488261,12.32369862
2021-02-18T00:00:00+09:00,23.87740583,5694463402,1983910010,0.47208979,-4.966123169
2021-02-19T00:00:00+09:00,23.11905026,5509977795,1404598979,0.456795325,-3.176038367
2021-02-20T00:00:00+09:00,22.859628,5409837266,1141731960,0.448493345,-1.122114709
2021-02-21T00:00:00+09:00,21.80761069,5120948063,1451021714,0.424543477,-4.602075352
2021-02-22T00:00:00+09:00,21.67178425,5191035625,1520834666,0.430353967,-0.622839661
2021-02-23T00:00:00+09:00,21.26830922,5022113136,1670871058,0.416349736,-1.861752701
2021-02-24T00:00:00+09:00,20.19350458,4802772358,2408559874,0.398165662,-5.053549974
2021-02-25T00:00:00+09:00,19.59427591,4675636340,1348657074,0.387625667,-2.967432786
2021-02-26T00:00:00+09:00,17.70089134,4262040243,1043020993,0.353337187,-9.662947336
2021-02-27T00:00:00+09:00,18.83632325,4449239356,1220362372,0.368856611,6.4145465
2021-02-28T00:00:00+09:00,19.35563335,4593635356,727012030.5,0.380827516,2.756961066
2021-03-01T00:00:00+09:00,17.6499292,4234947495,628328073.7,0.351091109,-8.812442964
2021-03-02T00:00:00+09:00,18.67204803,4436392776,425949990,0.367791587,5.791064734
2021-03-03T00:00:00+09:00,18.90133845,4508752066,712948564.3,0.373790411,1.227987522
2021-03-04T00:00:00+09:00,21.72238631,5225002712,715958813.3,0.433169951,14.92512225
2021-03-05T00:00:00+09:00,18.9752229,4529451595,792096681.5,0.37550647,-12.64669256
2021-03-06T00:00:00+09:00,18.73384179,4449742320,428785196.5,0.368898308,-1.272085759
2021-03-07T00:00:00+09:00,18.93561341,4516638907,402625310.4,0.374444256,1.077043481
2021-03-08T00:00:00+09:00,19.50316592,4647043251,756101827.3,0.385735496,2.997275528
2021-03-09T00:00:00+09:00,19.36642276,4618139790,905564121.5,0.383336316,-0.701133147
2021-03-10T00:00:00+09:00,21.12277233,5003352611,1126024629,0.415311542,9.069044856
2021-03-11T00:00:00+09:00,19.59975168,4680372475,1048079042,0.388502043,-7.210325547
2021-03-12T00:00:00+09:00,19.12926733,4560356785,898737848.5,0.378539943,-2.400460741
2021-03-13T00:00:00+09:00,18.41284596,4401030763,949017281.8,0.365314823,-3.745158448
2021-03-14T00:00:00+09:00,19.38557464,4625686407,836233172.2,0.383962736,5.282880651
2021-03-15T00:00:00+09:00,18.67040013,4472796554,700706808.1,0.371271861,-3.689209741
2021-03-16T00:00:00+09:00,20.06749363,4830787771,1240502811,0.400987513,7.482932799
2021-03-17T00:00:00+09:00,21.08384711,5032005513,1226200294,0.417689924,5.06467574
2021-03-18T00:00:00+09:00,21.01859804,5020358014,1086177508,0.416723104,-0.309474222
2021-03-19T00:00:00+09:00,22.31051401,5341341155,1594445714,0.443366839,6.146537334
2021-03-20T00:00:00+09:00,22.26311909,5320921063,1072565085,0.441671836,-0.212433106
2021-03-21T00:00:00+09:00,21.13884322,5047683680,699087104.4,0.418991316,-5.049947693
2021-03-22T00:00:00+09:00,20.57678858,4910495197,792492395.1,0.407603759,-2.658871341
2021-03-23T00:00:00+09:00,19.37474916,4634483619,843025129.3,0.384692963,-5.841725062
2021-03-24T00:00:00+09:00,18.81444542,4477710606,801069571.9,0.37167976,-2.891927755
2021-03-25T00:00:00+09:00,17.55852464,4212382674,871487265.2,0.349655777,-6.675300541
2021-03-26T00:00:00+09:00,17.09478557,4066850823,1037111020,0.337575666,-2.641104984
2021-03-27T00:00:00+09:00,18.97979284,4495552704,863472028.7,0.373160773,11.02679682
2021-03-28T00:00:00+09:00,18.69697664,4476287263,756128846.8,0.371391286,-1.490091085
2021-03-29T00:00:00+09:00,19.3071044,4597808125,798395603.2,0.381473702,3.263242858
2021-03-30T00:00:00+09:00,20.20540355,4786320966,555483225.6,0.397114349,4.652687115
2021-03-31T00:00:00+09:00,19.84757898,4718832934,734830967.9,0.391514961,-1.770935046
2021-04-01T00:00:00+09:00,19.05392256,4547557113,893610783.9,0.377304446,-3.998756822
2021-04-02T00:00:00+09:00,19.49203516,4640892112,802483771,0.38504832,2.299330183
2021-04-03T00:00:00+09:00,20.18227855,4826068254,784494749.3,0.400412125,3.541156101
2021-04-04T00:00:00+09:00,20.12928767,4832862583,1367141111,0.400975841,-0.262561414
2021-04-05T00:00:00+09:00,21.61157808,5130214015,1030457048,0.425646673,7.363849305
2021-04-06T00:00:00+09:00,21.39699439,5102237212,998422551.4,0.423325477,-0.992910817
2021-04-07T00:00:00+09:00,21.69386377,5173494054,1250670497,0.429237557,1.387434982
2021-04-08T00:00:00+09:00,19.62837992,4713646601,1320334643,0.391084658,-9.521051073
2021-04-09T00:00:00+09:00,20.52087737,4892503806,828396001.3,0.40592419,4.546974602
2021-04-10T00:00:00+09:00,21.3791993,5058548781,707239809.1,0.419700709,4.182676556
2021-04-11T00:00:00+09:00,21.09606717,5043069192,923459374.2,0.418416389,-1.324334594
2021-04-12T00:00:00+09:00,23.29455614,5545446673,944081745.4,0.460097945,10.42132148
2021-04-13T00:00:00+09:00,22.12109648,5277586863,1176992559,0.437873992,-5.03748453
2021-04-14T00:00:00+09:00,24.11622884,5745930395,1341225024,0.476731799,9.019138632
2021-04-15T00:00:00+09:00,26.62631242,6349814345,1963910520,0.526835205,10.40827567
2021-04-16T00:00:00+09:00,27.73539897,6594393883,1796999160,0.547127627,4.16537795
2021-04-17T00:00:00+09:00,25.53547568,6097863650,1410533702,0.505530976,-7.931824906
2021-04-18T00:00:00+09:00,24.54102668,5885950450,1160114516,0.487962744,-3.894382127
2021-04-19T00:00:00+09:00,21.43255911,5160838453,1727055980,0.427848809,-12.66641212
2021-04-20T00:00:00+09:00,19.23672904,4641677270,1132555240,0.384808808,-10.24530039
2021-04-21T00:00:00+09:00,21.21068156,5066795702,1490767142,0.420052386,10.26137298
2021-04-22T00:00:00+09:00,19.77967394,4723363643,1059374020,0.39158085,-6.746636677
2021-04-23T00:00:00+09:00,18.97493121,4560719331,1209696779,0.378097155,-4.068533861
2021-04-24T00:00:00+09:00,20.49479608,4872861418,1449092721,0.403974659,8.0098571
2021-04-25T00:00:00+09:00,18.42288231,4420589297,835378931.3,0.36647996,-10.10946272
2021-04-26T00:00:00+09:00,18.5603018,4419414809,757759077.7,0.366382591,0.74591744
2021-04-27T00:00:00+09:00,22.10582376,5294076185,1106291678,0.438894612,19.10271717
2021-04-28T00:00:00+09:00,22.96551468,5489441810,960581047.3,0.455091002,3.888979347
2021-04-29T00:00:00+09:00,22.96837639,5473754373,1072994287,0.453790467,0.01246089
2021-04-30T00:00:00+09:00,22.053458,5270302376,865905712.6,0.436923693,-3.983382954
2021-05-01T00:00:00+09:00,22.7795884,5427021205,882814524.5,0.449916149,3.292592026
2021-05-02T00:00:00+09:00,23.77256544,5675733174,920251327.9,0.470535108,4.359064902
2021-05-03T00:00:00+09:00,23.07431181,5499904954,820085301.1,0.455958428,-2.937224554
2021-05-04T00:00:00+09:00,23.04000469,5505613614,859337848.8,0.456431692,-0.148681012
2021-05-05T00:00:00+09:00,21.07483677,5063444289,1044193099,0.419774544,-8.529372926
2021-05-06T00:00:00+09:00,24.73895599,5849546170,1203685570,0.484944721,17.38622821
2021-05-07T00:00:00+09:00,25.48549506,6079728570,1613149533,0.503448745,3.017666037
2021-05-08T00:00:00+09:00,28.55384307,6778870413,2393648798,0.56134312,12.03958567
2021-05-09T00:00:00+09:00,29.35600694,6935286049,1774272733,0.574295549,2.809302631
2021-05-10T00:00:00+09:00,28.68765609,6839299398,1288370771,0.566347109,-2.276708972
2021-05-11T00:00:00+09:00,25.43913341,6079822412,1182706872,0.503456516,-11.32376475
2021-05-12T00:00:00+09:00,27.01289932,6425312579,1145550892,0.532065785,6.186397496
2021-05-13T00:00:00+09:00,23.2296753,5758926860,1114002770,0.476883872,-14.00524977
2021-05-14T00:00:00+09:00,23.37116283,5548055581,1197227645,0.459422092,0.609080952
2021-05-15T00:00:00+09:00,25.65297599,6129223744,1013365896,0.50754733,9.76337026
2021-05-16T00:00:00+09:00,24.62392145,5877552039,1775158109,0.486706958,-4.0114431
2021-05-17T00:00:00+09:00,24.37399893,5760684896,1286469863,0.477029451,-1.01495824
2021-05-18T00:00:00+09:00,20.99752856,5050278699,1175746724,0.4182023,-13.85275505
2021-05-19T00:00:00+09:00,22.99741014,5428517028,1002663822,0.449523372,9.524366521
2021-05-20T00:00:00+09:00,14.08311787,3440204972,1345473916,0.284875691,-38.7621572
2021-05-21T00:00:00+09:00,16.35032655,3917556281,1148700280,0.324404087,16.09876944
2021-05-22T00:00:00+09:00,13.30329993,3190863033,903000891.4,0.264228242,-18.63587622
2021-05-23T00:00:00+09:00,12.33631519,2947119999,689069570.7,0.244044425,-7.26875846
2021-05-24T00:00:00+09:00,11.87141168,2784160580,933764427.1,0.23055012,-3.768576833
2021-05-25T00:00:00+09:00,14.31774929,3394865288,852643225,0.281121213,20.60696471
2021-05-26T00:00:00+09:00,13.88962363,3313440806,759312231.5,0.274378633,-2.990174303
2021-05-27T00:00:00+09:00,15.14350832,3604828466,756677313.5,0.298246011,9.027492213
2021-05-28T00:00:00+09:00,14.48400073,3408472587,651656377.7,0.282000478,-4.355051545
2021-05-29T00:00:00+09:00,12.75510274,3042425509,649330326.6,0.25171552,-11.93660524
2021-05-30T00:00:00+09:00,12.22907193,2931515200,607615174.9,0.242539339,-4.124081309
2021-05-31T00:00:00+09:00,12.52564867,2984868761,514327119.8,0.246953554,2.425177807
2021-06-01T00:00:00+09:00,13.92035227,3321220548,537323732.5,0.274781668,11.1347814
2021-06-02T00:00:00+09:00,13.73060671,3289893136,531872278.2,0.27218979,-1.363080151
2021-06-03T00:00:00+09:00,14.90191981,3550491244,556115862,0.293750413,8.530672552
2021-06-04T00:00:00+09:00,16.60650043,3998180401,748088415.9,0.330790041,11.43866457
2021-06-05T00:00:00+09:00,15.05807382,3611820815,697815664.7,0.298824524,-9.324219861
2021-06-06T00:00:00+09:00,14.9159145,3523071210,640741711.7,0.291481812,-0.94407374
2021-06-07T00:00:00+09:00,15.12011643,3594991752,482649629.5,0.297432169,1.369020547
2021-06-08T00:00:00+09:00,13.37739433,3254646529,534011026.6,0.269273657,-11.52585103
2021-06-09T00:00:00+09:00,13.56808649,3251382504,647827723.3,0.269003607,1.425480521
2021-06-10T00:00:00+09:00,13.98958874,3339404351,590264719.3,0.276286108,3.10657109
2021-06-11T00:00:00+09:00,12.82425974,3075756186,462313013.2,0.254473138,-8.329973216
2021-06-12T00:00:00+09:00,11.81353297,2804691356,440022594.9,0.23204655,-7.881365394
2021-06-13T00:00:00+09:00,11.63022422,2790671121,492309360,0.230886584,-1.551684439
2021-06-14T00:00:00+09:00,12.57926662,2974251027,486469759.6,0.246075094,8.160138491
2021-06-15T00:00:00+09:00,13.29287133,3172217126,513827514.1,0.262453848,5.672864115
2021-06-16T00:00:00+09:00,13.04683229,3121312543,461135850.7,0.257835535,-1.850909657
2021-06-17T00:00:00+09:00,13.25959411,3105840396,530262340.9,0.25655746,1.630754659
2021-06-18T00:00:00+09:00,13.59381448,3226538368,606877670.8,0.266527698,2.52059276
2021-06-19T00:00:00+09:00,12.47805009,2983220238,483880683.8,0.246428442,-8.207883056
2021-06-20T00:00:00+09:00,11.91141055,2843053867,403131515.1,0.23485002,-4.541090409
2021-06-21T00:00:00+09:00,12.01171959,2898805259,438075769.6,0.239455355,0.842125608
2021-06-22T00:00:00+09:00,9.683957718,2340244643,524344871,0.193315543,-19.37908934
2021-06-23T00:00:00+09:00,8.918121898,2113924562,586935522.5,0.174620408,-7.908293721
2021-06-24T00:00:00+09:00,9.638009488,2297615621,469312649.7,0.189794179,8.072188282
2021-06-25T00:00:00+09:00,10.31088816,2460951745,440887310.2,0.203286534,6.981510755
2021-06-26T00:00:00+09:00,9.350326374,2233444563,467853018.9,0.184493339,-9.315994592
2021-06-27T00:00:00+09:00,9.46574151,2240302808,409541099.3,0.185059863,1.234343393
2021-06-28T00:00:00+09:00,10.00117662,2393476799,400287006.1,0.197712777,5.656557473
2021-06-29T00:00:00+09:00,10.89154727,2973119515,396698232.5,0.245594073,8.902658993
2021-06-30T00:00:00+09:00,11.60967223,3226638067,555226089.5,0.266535933,6.593415477
2021-07-01T00:00:00+09:00,12.03250636,3312623710,491701745.4,0.273638764,3.642085
2021-07-02T00:00:00+09:00,11.22629973,3086491751,426874573.6,0.254959169,-6.700238539
2021-07-03T00:00:00+09:00,11.71778273,3204327576,431821478.8,0.265111116,4.377960721
2021-07-04T00:00:00+09:00,11.79615867,3248112570,389464650.8,0.268733682,0.668863286
2021-07-05T00:00:00+09:00,12.22088985,3383584203,378372135.2,0.279941973,3.600588912
2021-07-06T00:00:00+09:00,13.59273343,3745749486,735278435.5,0.309905839,11.2253984
2021-07-07T00:00:00+09:00,13.13772313,3658620324,527925737,0.302697179,-3.347452534
2021-07-08T00:00:00+09:00,12.92914439,3583076587,447356651.4,0.296447042,-1.587632351
2021-07-09T00:00:00+09:00,12.03302136,3316122125,458772413.6,0.274360476,-6.931031139
2021-07-10T00:00:00+09:00,13.31520857,3645137371,615158699,0.301581662,10.65557157
2021-07-11T00:00:00+09:00,14.43396108,3981477599,572692357.9,0.329408884,8.40206525
2021-07-12T00:00:00+09:00,14.02750382,3868991274,521921861.9,0.32010229,-2.815978623
2021-07-13T00:00:00+09:00,13.06449674,3599845760,482767462.3,0.297834446,-6.865135039
2021-07-14T00:00:00+09:00,12.00511433,3319686110,536815059.5,0.274655343,-8.108865091
2021-07-15T00:00:00+09:00,11.70433887,3225584627,548169834.5,0.266869825,-2.505394307
2021-07-16T00:00:00+09:00,11.33913988,3135708142,476294808,0.259433864,-3.120201799
2021-07-17T00:00:00+09:00,11.22646178,3099414058,719424298.9,0.256431061,-0.993709395
2021-07-18T00:00:00+09:00,11.08231296,3065942355,517008415.4,0.253661768,-1.284009375
2021-07-19T00:00:00+09:00,11.05217059,3049301882,446652228.8,0.252285013,-0.271986281
2021-07-20T00:00:00+09:00,10.01764869,2797981611,415856546.9,0.231491946,-9.360350453
2021-07-21T00:00:00+09:00,9.472510386,2615855120,435869069.9,0.21642365,-5.441779026
2021-07-22T00:00:00+09:00,10.48553011,2884623021,459772111.5,0.238509597,10.69431108
2021-07-23T00:00:00+09:00,11.35833852,3138252318,479608120.9,0.259480456,8.323932115
2021-07-24T00:00:00+09:00,11.41288182,3151169181,453933106.1,0.260548462,0.480204913
2021-07-25T00:00:00+09:00,11.52004506,3175197317,429240815,0.262535183,0.938967354
2021-07-26T00:00:00+09:00,11.56544465,3196322945,378199999,0.264281916,0.394092196
2021-07-27T00:00:00+09:00,11.3827754,3160021673,518147963.5,0.261280414,-1.579439992
2021-07-28T00:00:00+09:00,11.70188017,3221865582,432721444.9,0.26639386,2.803400399
2021-07-29T00:00:00+09:00,11.57741316,3196547129,353230929.5,0.264300452,-1.063649669
2021-07-30T00:00:00+09:00,11.75597137,3261634420,286462952.1,0.269682071,1.542298021
2021-07-31T00:00:00+09:00,12.21606538,3376920873,313964766.7,0.279214314,3.913704757
2021-08-01T00:00:00+09:00,12.71240421,3519593760,313603601.8,0.291010951,4.063000713
2021-08-02T00:00:00+09:00,12.31064889,3401179158,371051114.8,0.281220064,-3.160340961
2021-08-03T00:00:00+09:00,12.52791709,3483523073,268723434.8,0.288028515,1.764880126
2021-08-04T00:00:00+09:00,12.15929225,3367857517,230971397.3,0.278464927,-2.942427178
2021-08-05T00:00:00+09:00,12.79756724,3561839820,158641938.1,0.294503987,5.24927752
2021-08-06T00:00:00+09:00,12.99684707,3605997304,275995122.7,0.298155065,1.557169594
2021-08-07T00:00:00+09:00,13.56890425,3760834007,307390755.9,0.310957445,4.401507389
2021-08-08T00:00:00+09:00,14.0022437,3879647988,341532475.4,0.320781354,3.19362156
2021-08-09T00:00:00+09:00,13.12958178,3651797602,285525326.4,0.301941976,-6.232300642
2021-08-10T00:00:00+09:00,13.61751604,3736545004,308347768.5,0.308949155,3.716297086
2021-08-11T00:00:00+09:00,14.07037813,3908057860,321131030.8,0.322642035,3.325585099
2021-08-12T00:00:00+09:00,14.57563024,4040473479,409274588.9,0.333574024,3.590892173
2021-08-13T00:00:00+09:00,14.03341078,3893577606,225757386.1,0.321446572,-3.720041229
2021-08-14T00:00:00+09:00,15.23426317,4238351961,210365683.7,0.349910506,8.55709566
2021-08-15T00:00:00+09:00,15.44874162,4296581056,259437411.8,0.354717792,1.407868902
2021-08-16T00:00:00+09:00,15.73591496,4359808137,211558241.3,0.359937703,1.858878546
2021-08-17T00:00:00+09:00,15.83904987,4482190805,303035190.4,0.37004139,0.655410897
2021-08-18T00:00:00+09:00,16.02519853,4495596299,505170608.4,0.371148123,1.17525145
2021-08-19T00:00:00+09:00,18.32376204,5066893669,584429084.7,0.418313378,14.34343239
2021-08-20T00:00:00+09:00,18.84642429,5304525475,1178940202,0.437931821,2.852374118
2021-08-21T00:00:00+09:00,18.92587788,5251520130,539784917.8,0.433555798,0.42158443
2021-08-22T00:00:00+09:00,22.276673,6202445642,1411547957,0.512062451,17.70483326
2021-08-23T00:00:00+09:00,21.79441875,6063304899,1082330400,0.500575248,-2.164839648
2021-08-24T00:00:00+09:00,21.83888915,6076534265,684538203.4,0.50166744,0.204044891
2021-08-25T00:00:00+09:00,19.83032121,5526634708,574467808.7,0.456268749,-9.197207441
2021-08-26T00:00:00+09:00,20.05913189,5583311949,489572473.3,0.460947917,1.1538425
2021-08-27T00:00:00+09:00,18.27044146,5090599956,393648857,0.420270526,-8.917087902
2021-08-28T00:00:00+09:00,20.36345817,5657683014,515313935.7,0.467087855,11.45575333
